Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_11_31,VGND,li1,20.0100,43.5200,0.000000
FILLER_11_27,VGND,li1,18.8600,43.5200,0.000000
FILLER_11_15,VGND,li1,15.1800,43.5200,0.000000
FILLER_11_3,VGND,li1,9.6600,43.5200,0.000000
FILLER_10_180,VGND,li1,88.5500,38.0800,0.000000
FILLER_10_174,VGND,li1,86.9400,38.0800,0.000000
FILLER_10_162,VGND,li1,82.8000,38.0800,0.000000
FILLER_10_157,VGND,li1,78.2000,38.0800,0.000000
FILLER_10_149,VGND,li1,75.9000,38.0800,0.000000
FILLER_10_138,VGND,li1,69.4600,38.0800,0.000000
FILLER_10_130,VGND,li1,65.7800,38.0800,0.000000
FILLER_10_122,VGND,li1,63.4800,38.0800,0.000000
FILLER_10_105,VGND,li1,54.0500,38.0800,0.000000
FILLER_10_101,VGND,li1,52.9000,38.0800,0.000000
FILLER_10_85,VGND,li1,44.8500,38.0800,0.000000
FILLER_10_83,VGND,li1,43.9300,38.0800,0.000000
FILLER_10_71,VGND,li1,40.9400,38.0800,0.000000
FILLER_10_39,VGND,li1,24.3800,38.0800,0.000000
FILLER_10_35,VGND,li1,21.8500,38.0800,0.000000
FILLER_10_22,VGND,li1,17.0200,38.0800,0.000000
FILLER_10_15,VGND,li1,13.1100,38.0800,0.000000
FILLER_10_3,VGND,li1,9.6600,38.0800,0.000000
FILLER_9_184,VGND,li1,90.3900,38.0800,0.000000
FILLER_9_176,VGND,li1,88.3200,38.0800,0.000000
FILLER_9_169,VGND,li1,83.4900,38.0800,0.000000
FILLER_9_165,VGND,li1,82.1100,38.0800,0.000000
FILLER_9_150,VGND,li1,74.9800,38.0800,0.000000
FILLER_9_142,VGND,li1,72.6800,38.0800,0.000000
FILLER_9_119,VGND,li1,61.1800,38.0800,0.000000
FILLER_9_108,VGND,li1,56.1200,38.0800,0.000000
FILLER_9_94,VGND,li1,49.4500,38.0800,0.000000
FILLER_9_83,VGND,li1,44.3900,38.0800,0.000000
FILLER_9_75,VGND,li1,41.8600,38.0800,0.000000
FILLER_9_65,VGND,li1,36.1100,38.0800,0.000000
FILLER_9_57,VGND,li1,33.5800,38.0800,0.000000
FILLER_9_52,VGND,li1,30.3600,38.0800,0.000000
FILLER_9_44,VGND,li1,25.9900,38.0800,0.000000
FILLER_9_38,VGND,li1,24.3800,38.0800,0.000000
FILLER_9_22,VGND,li1,16.1000,38.0800,0.000000
FILLER_9_3,VGND,li1,9.6600,38.0800,0.000000
FILLER_8_184,VGND,li1,90.3900,32.6400,0.000000
FILLER_8_172,VGND,li1,87.4000,32.6400,0.000000
FILLER_8_165,VGND,li1,81.6500,32.6400,0.000000
FILLER_8_157,VGND,li1,79.5800,32.6400,0.000000
FILLER_8_141,VGND,li1,70.6100,32.6400,0.000000
FILLER_8_132,VGND,li1,68.0800,32.6400,0.000000
FILLER_8_120,VGND,li1,63.4800,32.6400,0.000000
FILLER_8_109,VGND,li1,57.5000,32.6400,0.000000
FILLER_8_97,VGND,li1,52.9000,32.6400,0.000000
FILLER_8_85,VGND,li1,47.3800,32.6400,0.000000
FILLER_8_82,VGND,li1,43.7000,32.6400,0.000000
FILLER_8_74,VGND,li1,41.4000,32.6400,0.000000
FILLER_8_58,VGND,li1,33.5800,32.6400,0.000000
FILLER_8_41,VGND,li1,25.3000,32.6400,0.000000
FILLER_8_29,VGND,li1,21.6200,32.6400,0.000000
FILLER_8_27,VGND,li1,18.1700,32.6400,0.000000
FILLER_8_15,VGND,li1,15.1800,32.6400,0.000000
FILLER_8_3,VGND,li1,9.6600,32.6400,0.000000
FILLER_7_182,VGND,li1,89.9300,32.6400,0.000000
FILLER_7_164,VGND,li1,81.8800,32.6400,0.000000
FILLER_7_156,VGND,li1,78.2000,32.6400,0.000000
